EmpID,LastName,FirstName,TeamCode,PosCode,PlayerNo,Age,Weight,Height,YearsOfExp,College
16149,Hundley,Brett,AZC,QB,7,27,226,75,6,UCLA
43665,Eguavoen,Sam,MMD,LB,49,27,236,72,2,Texas Tech
30776,Mack,Isaiah,NEP,DT,97,24,299,73,2,Chattanooga
91433,Williams,Connor,DLC,G,52,23,320,77,3,Texas
48816,McMillan,Raekwon,LVR,LB,54,24,242,74,3,Ohio State
17838,Lindsay,Phillip,DVB,RB,30,26,190,68,3,Colorado
89842,Peat,Andrus,NOS,OT,75,27,316,79,6,Stanford
86794,Whitworth,Andrew,LAR,OT,77,38,330,79,15,LSU
69201,Middleton,Doug,JKJ,S,39,27,210,72,3,Appalachian State
89461,McCourty,Jason,NEP,CB,30,33,195,71,12,Rutgers
46726,Moses,Morgan,WAS,OT,76,29,330,78,7,Virginia
18417,Carter,Cethan,CNB,TE,82,25,248,75,4,Nebraska
89407,Breeland,Bashaud,KCC,CB,21,28,195,71,7,Clemson
70111,McGovern,Connor,DLC,G,66,23,315,77,2,Penn State
15038,Peters,Marcus,BLR,CB,24,27,197,72,6,Washington
89593,Qvale,Brent,HST,OT,76,29,315,79,6,Nebraska
42597,Huber,Kevin,CNB,P,10,35,210,73,12,Cincinnati
56723,Risner,Dalton,DVB,G,66,25,312,77,2,Kansas State
15803,Robertson,Amik,LVR,CB,21,22,187,68,0,Louisiana Tech
61843,Roethlisberger,Ben,PTS,QB,7,38,240,77,17,Miami (OH)
92731,Pouncey,Maurkice,PTS,C,53,31,304,76,11,Florida
74249,Perine,La'Mical,NYJ,RB,22,22,216,71,0,Florida
50694,Johnson,Taron,BFB,CB,24,24,192,71,3,Weber State
65083,Bush,Deon,CHB,S,26,27,196,72,5,Miami (FL)
46463,LeBlanc,Cre'Von,PHE,CB,34,26,190,70,5,Florida Atlantic
88278,Bars,Alex,CHB,G,64,25,316,77,2,Notre Dame
48625,White,James,NEP,RB,28,28,205,70,7,Wisconsin
93411,Richardson Jr.,Will,JKJ,OT,76,24,306,78,3,North Carolina State
60557,Scarlett,Brennan,HST,LB,57,27,263,76,5,Stanford
91572,McCaffrey,Christian,CAP,RB,22,24,205,71,4,Stanford
26472,Miller,John,CAP,G,67,27,315,75,6,Louisville
82074,Pierschbacher,Ross,WAS,C,64,25,315,76,2,Alabama
11358,Fleming,Cameron,NYG,OT,75,28,320,77,7,Stanford
48685,Lewis,Alex,NYJ,G,71,28,305,78,5,Nebraska
91605,Woods,Robert,LAR,WR,17,28,195,72,8,USC
60175,Reid,Justin,HST,S,20,23,203,73,3,Stanford
50791,Hasty,JaMycal,SFN,RB,38,24,205,68,0,Baylor
97195,Nelson,Matt,DTL,OT,67,24,313,79,1,Iowa
44065,McGlinchey,Mike,SFN,OT,69,25,310,80,3,Notre Dame
19014,Keizer,Nick,KCC,TE,48,25,251,76,1,Grand Valley State
33617,Havenstein,Rob,LAR,OT,79,28,330,80,6,Wisconsin
88637,Deiter,Michael,MMD,G,63,24,310,78,2,Wisconsin
81143,Kilgore,Daniel,KCC,C,67,32,291,75,10,Appalachian State
24876,Griffin,Shaquem,STS,LB,49,25,227,72,3,UCF
28113,Patterson,Cordarrelle,CHB,WR,84,29,227,74,8,Tennessee
27205,Allen,Dakota,JKJ,LB,53,25,232,73,2,Texas Tech
92328,Miller,Scotty,TBB,WR,10,23,174,69,2,Bowling Green
67611,Lewis,Terrell,LAR,LB,52,22,262,77,0,Alabama
78318,Smith,Aldon,DLC,DE,58,31,280,76,6,Missouri
63906,Gage,Russell,ATF,WR,83,24,184,72,3,LSU
55665,Stafford,Matthew,DTL,QB,9,32,220,75,12,Georgia
11408,Edmunds,Tremaine,BFB,LB,49,22,250,77,3,Virginia Tech
29202,Smith,Braden,INC,G,72,24,315,78,3,Auburn
61436,Juriga,Luke,PHE,C,74,23,298,75,0,Western Michigan
51574,Sherman,Anthony,KCC,FB,42,31,242,70,10,Connecticut
34475,Gilmore,Stephon,NEP,CB,24,30,202,73,9,South Carolina
86733,Mickens,Jaydon,TBB,WR,85,26,170,71,3,Washington
59006,Ogunjobi,Larry,CLB,DT,65,26,305,75,4,Charlotte
29960,Downs,Devante,NYG,LB,52,25,252,74,3,California
45426,Jackson,Bennett,NYJ,S,39,29,192,72,3,Notre Dame
23077,Bausby,De'Vante,AZC,CB,25,27,190,74,4,Pittsburg State
75923,Tate,Golden,NYG,WR,15,32,191,71,11,Notre Dame
20261,Maddox,Avonte,PHE,CB,29,24,184,69,3,Pittsburgh
38395,Washington,Dwayne,NOS,RB,24,26,223,73,5,Washington
59638,Brown,Tony,CNB,CB,27,25,199,72,3,Alabama
30665,Anderson,Ryan,WAS,DE,52,26,255,74,4,Alabama
21337,Bell,Vonn,CNB,S,24,25,205,71,5,Ohio State
90108,Leonard,Darius,INC,LB,53,25,230,74,3,South Carolina State
20524,Ross III,John,CNB,WR,11,24,194,71,4,Washington
26040,O'Shaughnessy,James,JKJ,TE,80,28,245,76,6,Illinois State
51212,Shelton,Coleman,LAR,C,65,25,299,76,2,Washington
62856,Jefferson,Justin,MNV,WR,18,21,202,73,0,LSU
90237,Saunders,Khalen,KCC,DT,99,24,324,72,2,Western Illinois
78547,Williams,Brandon,BLR,DT,98,31,336,73,8,Missouri Southern State
79643,Johnson,Alexander,DVB,LB,45,28,255,74,3,Tennessee
47038,Board,C.J.,NYG,WR,18,26,181,73,2,Chattanooga
40163,Bowser,Tyus,BLR,LB,54,25,242,75,4,Houston
61535,Hamilton,Antonio,KCC,CB,20,27,195,72,5,South Carolina State
13564,Tartt,Jaquiski,SFN,S,29,28,215,73,6,Samford
88154,Butler,Malcolm,TNT,CB,21,30,190,71,7,West Alabama
42355,Langi,Harvey,NYJ,LB,44,28,250,74,3,BYU
92480,Ramczyk,Ryan,NOS,OT,71,26,314,78,4,Wisconsin
23018,Gesicki,Mike,MMD,TE,88,25,250,78,3,Penn State
25825,Udoh,Oli,MNV,OT,74,23,325,78,2,Elon
20860,Folk,Nick,NEP,K,6,36,222,73,13,Arizona
87697,Phillips,Jordan,AZC,DE,97,28,341,78,6,Oklahoma
83405,Samia,Dru,MNV,G,73,23,308,77,2,Oklahoma
79955,Keke,Kingsley,GBP,DT,96,24,288,75,2,Texas A&M
28281,Walker,Joe,SFN,LB,59,27,236,74,5,Oregon
81841,Roberts,Andre,BFB,WR,18,32,195,71,11,Citadel
31142,Madubuike,Justin,BLR,DT,92,22,300,75,0,Texas A&M
87423,Elder,Corn,CAP,CB,29,26,185,70,4,Miami (FL)
25340,Mathieu,Tyrann,KCC,S,32,28,190,69,8,LSU
90615,Gore,Frank,NYJ,RB,21,37,212,69,16,Miami (FL)
14967,Oruwariye,Amani,DTL,CB,24,24,205,74,2,Penn State
68344,Toner,Cole,LAC,C,64,26,310,77,3,Harvard
39507,Strowbridge,Jason,MMD,DE,58,24,273,77,0,North Carolina
41228,Clark,Chuck,BLR,S,36,25,205,72,4,Virginia Tech
13816,Welch,Kristian,BLR,LB,57,22,239,75,0,Iowa
17840,Shatley,Tyler,JKJ,C,69,29,310,75,7,Clemson
69563,Ficken,Sam,NYJ,K,9,27,192,73,2,Penn State
38493,Davis,Cody,NEP,S,22,31,203,74,8,Texas Tech
67073,Harris,Clark,CNB,LS,46,36,250,77,12,Rutgers
60720,McIntosh,RJ,NYG,DT,90,24,293,77,3,Miami (FL)
48147,Ruiz,Cesar,NOS,C,51,21,316,76,0,Michigan
39951,Griffen,Everson,DTL,DE,97,32,273,75,11,USC
17221,Richards,Jordan,BLR,S,28,27,210,71,6,Stanford
98829,Ruggs III,Henry,LVR,WR,11,21,190,72,0,Alabama
18086,Hill Jr.,KJ,LAC,WR,84,23,195,72,0,Ohio State
58947,Jackson,Trishton,LAR,WR,83,22,191,73,0,Syracuse
24561,Trautman,Adam,NOS,TE,82,23,253,77,0,Dayton
50730,Brown,A.J.,TNT,WR,11,23,226,72,2,Ole Miss
41863,Neal,Ryan,STS,CB,35,24,200,75,1,Southern Illinois
95916,Conley,Chris,JKJ,WR,18,28,205,75,6,Georgia
79871,Singleton,Alex,PHE,LB,49,26,240,74,2,Montana State
62772,Johnson,D'Ernest,CLB,RB,30,24,208,70,2,South Florida
90424,Crosby,Maxx,LVR,DE,98,23,255,77,2,Eastern Michigan
43167,Gates,Nick,NYG,G,65,24,318,78,3,Nebraska
93541,Daley,Dennis,CAP,G,65,24,325,78,2,South Carolina
48217,Fowler Jr.,Dante,ATF,DE,56,26,255,75,6,Florida
69001,Eason,Jacob,INC,QB,9,22,231,78,0,Washington
35013,Alualu,Tyson,PTS,DE,94,33,304,75,11,California
55283,Swift,D'Andre,DTL,RB,32,21,215,69,0,Georgia
87101,Steele,Terence,DLC,OT,78,23,320,78,0,Texas Tech
12855,Jones,Daniel,NYG,QB,8,23,220,77,2,Duke
83740,Chickillo,Anthony,DVB,LB,91,27,255,75,6,Miami (FL)
57656,Wilson,Donovan,DLC,S,37,25,200,72,2,Texas A&M
80117,Hurst,James,NOS,OT,74,28,310,77,7,North Carolina
90774,Jackson,Josh,GBP,CB,37,24,196,72,3,Iowa
88904,Campbell,De'Vondre,AZC,LB,59,27,232,75,5,Minnesota
82457,Swearinger,D.J.,NOS,S,36,29,205,70,8,South Carolina
23899,Reed,Malik,DVB,LB,59,24,235,74,2,Nevada
35936,Highsmith,Alex,PTS,LB,56,23,242,76,0,Charlotte
91513,Herbig,Nate,PHE,G,67,22,334,76,2,Stanford
63407,Howell,Buddy,HST,RB,38,24,218,73,3,Florida Atlantic
65150,Phillips,Harrison,BFB,DT,99,24,307,75,3,Stanford
98471,Schweitzer,Wes,WAS,G,71,27,300,76,5,San Jose State
68104,Schofield,Michael,CAP,G,75,29,300,78,7,Michigan
59762,Redmond,Will,GBP,S,25,26,186,71,5,Mississippi State
84395,Williams,Jonah,CNB,OT,73,22,305,77,2,Alabama
36761,Dzubnar,Nick,TNT,LB,49,29,240,73,6,Cal Poly
44583,Bellore,Nick,STS,FB,44,31,250,73,10,Central Michigan
68244,Thomas,Andrew,NYG,OT,78,21,315,77,0,Georgia
97519,Callahan,Bryce,DVB,CB,29,29,188,69,6,Rice
41794,Webster,Ken,SFN,CB,40,24,202,71,2,Ole Miss
48666,Decker,Taylor,DTL,OT,68,27,318,79,5,Ohio State
41870,Keyes,Bopete,KCC,CB,29,22,202,73,0,Tulane
71867,Mann,Braden,NYJ,P,7,22,198,71,0,Texas A&M
73230,Franklin-Myers,John,NYJ,DE,91,24,288,76,3,Stephen F. Austin
48697,Smith,Harrison,MNV,S,22,31,214,74,9,Notre Dame
88554,Williams,P.J.,NOS,CB,26,27,196,72,6,Florida State
72218,Hopkins,DeAndre,AZC,WR,10,28,212,73,7,Clemson
33662,Warner,Fred,SFN,LB,54,23,230,75,3,BYU
59370,Phillips,Adrian,NEP,S,21,28,210,71,6,Texas
51495,Uche,Josh,NEP,LB,53,22,226,75,0,Michigan
26554,Mayowa,Benson,STS,DE,95,29,265,75,8,Idaho
27129,Allen,Keenan,LAC,WR,13,28,211,74,8,California
67897,Jenkins,Malcolm,NOS,S,27,32,204,72,12,Ohio State
67652,Kerr,Zach,CAP,DT,92,30,334,74,7,Delaware
10172,Conklin,Jack,CLB,OT,78,26,308,78,5,Michigan State
27309,Nelson,Steven,PTS,CB,22,27,194,71,6,Oregon State
21103,Lawson,Nevin,LVR,CB,26,29,190,69,7,Utah State
13690,Seibert,Austin,CNB,K,3,23,211,69,2,Oklahoma
85379,Bradley,Shaun,PHE,LB,54,23,240,73,0,Temple
35822,Bell,Blake,DLC,TE,80,29,260,78,6,Oklahoma
26804,Simmons,Lachavious,CHB,OT,73,24,315,77,0,Tennessee State
50240,Landry III,Harold,TNT,LB,58,24,252,74,3,Boston College
44022,Oliver,Ed,BFB,DT,91,22,287,73,2,Houston
98473,Stewart,Grover,INC,DT,90,27,315,76,4,Albany State (GA)
85384,Garvin,Jonathan,GBP,LB,53,21,257,76,0,Miami (FL)
65792,Edmunds,Terrell,PTS,S,34,23,217,73,3,Virginia Tech
40126,McNichols,Jeremy,TNT,RB,28,24,205,69,1,Boise State
55972,Hall,Nate,HST,LB,48,24,235,74,1,Northwestern
22674,Williams,Quincy,JKJ,LB,56,24,225,71,2,Murray State
80540,Long,Ty,LAC,P,1,27,205,74,2,UAB
65612,Mack,Alex,ATF,C,51,34,311,76,12,California
16478,Kelley,Joshua,LAC,RB,27,22,212,71,0,UCLA
90700,Sieg,Trent,LVR,LS,47,25,240,75,3,Colorado State
73243,Wilson,Logan,CNB,LB,55,24,241,74,0,Wyoming
75130,Cabinda,Jason,DTL,FB,45,24,235,73,2,Penn State
46339,Bradberry,James,NYG,CB,24,27,212,73,5,Samford
36321,Harris,Dwayne,CHB,WR,82,33,215,70,10,East Carolina
32842,Santos,Cairo,CHB,K,2,28,160,68,6,Tulane
92986,Calais,Raymond,LAR,RB,30,22,188,69,0,Louisiana-Lafayette
63156,Bates III,Jessie,CNB,S,30,23,200,73,3,Wake Forest
93826,Reynolds,LaRoy,ATF,LB,59,30,243,73,8,Virginia
48984,Lambo,Josh,JKJ,K,4,29,215,72,6,Texas A&M
20504,Slay,Darius,PHE,CB,24,29,190,72,8,Mississippi State
49296,Lamp,Forrest,LAC,G,76,26,310,76,4,Western Kentucky
57909,Ferguson,Jaylon,BLR,LB,45,24,270,77,2,Louisiana Tech
25303,Frazier,Kavon,MMD,S,35,26,220,72,5,Central Michigan
13776,Autry,Denico,INC,DE,96,30,285,77,7,Mississippi State
28577,Gifford,Luke,DLC,LB,57,25,245,75,2,Nebraska
89130,Calhoun,Shilique,NEP,LB,90,28,260,76,5,Michigan State
27297,Smith,Jeff,NYJ,WR,16,23,195,73,1,Boston College
39542,Norwell,Andrew,JKJ,G,68,29,325,78,7,Ohio State
66592,Freeman,Royce,DVB,RB,28,24,238,72,3,Oregon
12041,Winchester,James,KCC,LS,41,31,240,75,6,Oklahoma
67491,Mooney,Darnell,CHB,WR,11,23,177,71,0,Tulane
67900,Kumerow,Jake,BFB,WR,87,28,209,76,3,Wisc. Whitewater
88820,Fatukasi,Folorunso,NYJ,DT,94,25,318,76,3,Connecticut
44185,Corbett,Austin,LAR,C,63,25,306,76,3,Nevada
52200,Jones II,Ronald,TBB,RB,27,23,208,71,3,USC
31936,Wishnowsky,Mitch,SFN,P,6,28,220,74,2,Utah
78663,Thomas,Michael,NOS,WR,13,27,212,75,5,Ohio State
37056,Mingo,Barkevious,CHB,LB,50,30,238,77,8,LSU
18929,Calitro,Austin,DVB,LB,53,26,240,72,3,Villanova
90002,Mannion,Sean,MNV,QB,4,28,230,78,6,Oregon State
15070,Osborn,K.J.,MNV,WR,17,23,203,71,0,Miami (FL)
45000,Golladay,Kenny,DTL,WR,19,27,214,76,4,Northern Illinois
27397,McQuaide,Jake,LAR,LS,44,32,235,74,10,Ohio State
83002,Shenault Jr.,Laviska,JKJ,WR,10,22,227,73,0,Colorado
26086,Watson,Deshaun,HST,QB,4,25,215,74,4,Clemson
75260,Bethel,Justin,NEP,CB,29,30,200,72,9,Presbyterian
61383,Emanuel,Kyle,HST,LB,56,29,250,75,5,North Dakota State
25251,Edwards,Bryan,LVR,WR,89,21,215,75,0,South Carolina
10641,Rapp,Taylor,LAR,S,24,22,208,72,2,Washington
71658,Feeney,Dan,LAC,G,66,26,310,76,4,Indiana
58983,Matthews,Jake,ATF,OT,70,28,309,77,7,Texas A&M
61685,Thompson,Darwin,KCC,RB,34,23,200,68,2,Utah State
58776,Prater,Matt,DTL,K,5,36,201,70,14,UCF
76648,Glasgow,Jordan,INC,LB,59,24,226,73,0,Michigan
67775,Bosa,Joey,LAC,DE,97,25,280,77,5,Ohio State
71845,Harris,Trent,NYG,LB,0,25,255,74,2,Miami (FL)
98510,Hitchens,Anthony,KCC,LB,53,28,235,72,7,Iowa
52956,Baker,Budda,AZC,S,32,24,195,70,4,Washington
41611,Tuitt,Stephon,PTS,DE,91,27,303,78,7,Notre Dame
83747,Cox,Jeremy,DVB,RB,39,24,226,72,1,Old Dominion
81482,Thompson,Shaq,CAP,LB,54,26,230,72,6,Washington
95205,Hand,Da'Shawn,DTL,DE,93,24,297,75,3,Alabama
35573,Houston-Carson,DeAndre,CHB,S,36,27,205,72,5,William & Mary
87207,Henne,Chad,KCC,QB,4,35,222,75,13,Michigan
83137,Simpson,John,LVR,G,76,23,330,76,0,Clemson
95029,Larkin,Austin,CAP,DE,96,25,265,75,1,Purdue
16431,Bojorquez,Corey,BFB,P,9,24,208,72,3,New Mexico
95558,Jones,Jamarco,STS,OT,73,24,293,76,3,Ohio State
69411,Gross-Matos,Yetur,CAP,DE,97,22,265,77,0,Penn State
93978,Fournette,Leonard,TBB,RB,28,25,228,72,4,LSU
22990,Brooks,Terrence,NEP,S,25,28,205,71,7,Florida State
19521,Niswander,Hunter,DLC,P,1,--,243,77,1,Northwestern
46603,Thurman,Nick,NEP,DE,92,25,305,76,1,Houston
92635,Dantzler,Cameron,MNV,CB,27,22,188,74,0,Mississippi State
16490,Arcega-Whiteside,J.J.,PHE,WR,19,23,225,74,2,Stanford
74682,Lemonier,Jessie,LAC,DE,90,23,240,74,0,Liberty
26535,Smith,Tremon,INC,CB,35,24,190,71,3,Central Arkansas
23769,Smith,Andre,BFB,LB,59,23,240,72,3,North Carolina
48474,Giles-Harris,Joe,JKJ,LB,43,23,234,74,1,Duke
22529,Poole,Brian,NYJ,CB,34,28,213,70,5,Florida
50142,Robinson,Cam,JKJ,OT,74,25,320,78,4,Alabama
84464,Gabbert,Blaine,TBB,QB,11,31,235,77,10,Missouri
53829,Nnadi,Derrick,KCC,DT,91,24,312,73,3,Florida State
89976,Coughlin,Carter,NYG,LB,49,23,236,75,0,Minnesota
19553,Means,Steven,ATF,DE,55,30,263,75,6,Buffalo
99364,Ford,Rudy,PHE,S,36,26,204,72,4,Auburn
84474,Kmet,Cole,CHB,TE,85,21,285,78,0,Notre Dame
98537,Howard,Jordan,MMD,RB,34,26,232,72,5,Indiana
39586,Walker,Anthony,INC,LB,54,25,230,73,4,Northwestern
90747,Watts,Armani,KCC,S,23,24,205,71,3,Texas A&M
18928,Taylor,Taywan,CLB,WR,10,25,205,71,4,Western Kentucky
63849,Davis,Carlton,TBB,CB,24,23,206,73,3,Auburn
36394,Hightower,John,PHE,WR,82,24,190,74,0,Boise State
11560,Driskel,Jeff,DVB,QB,9,27,235,76,5,Louisiana Tech
44586,Oluokun,Foyesade,ATF,LB,54,25,215,74,3,Yale
15395,Brown,Jayon,TNT,LB,55,25,226,72,4,UCLA
21861,Lawson,Shaq,MMD,DE,90,26,267,75,5,Clemson
52558,Hamilton,DaVon,JKJ,DT,52,23,320,76,0,Ohio State
50672,Norris,Jared,WAS,LB,50,27,238,73,4,Utah
49854,Gipson Sr.,Tashaun,CHB,S,38,30,209,73,9,Wyoming
17844,Gardeck,Dennis,AZC,LB,45,26,232,72,3,Sioux Falls
28602,Jones,Justin,LAC,DT,93,24,309,75,3,North Carolina State
76127,Butler,Vernon,BFB,DT,94,26,330,76,5,Louisiana Tech
17436,DeCastro,David,PTS,G,66,30,316,77,9,Stanford
26805,Lynch,James,MNV,DT,92,21,289,76,0,Baylor
82595,Donald,Aaron,LAR,DT,99,29,280,73,7,Pittsburgh
68015,Zylstra,Brandon,CAP,WR,16,27,215,74,3,Concordia College (MN)
58214,Williams,Leonard,NYG,DE,99,26,302,77,6,USC
18324,Peterson,Adrian,DTL,RB,28,35,220,73,13,Oklahoma
49723,Laird,Patrick,MMD,RB,32,25,205,72,2,California
58441,Thomas,Tavierre,CLB,CB,20,24,205,70,3,Ferris State
70970,Martin,Zack,DLC,G,70,29,315,76,7,Notre Dame
99485,Stills,Kenny,HST,WR,12,28,202,73,8,Oklahoma
40059,Robinson,A'Shawn,LAR,DT,94,25,330,76,5,Alabama
79452,Jackson,Austin,MMD,OT,73,21,325,77,0,USC
83694,Cominsky,John,ATF,DE,50,24,285,77,2,Charleston Univ
91412,Sieler,Zach,MMD,DT,92,25,297,78,3,Ferris State
43120,Dean,Jamel,TBB,CB,35,24,206,73,2,Auburn
93451,Tomlinson,Eric,NYG,TE,83,28,263,78,5,UTEP
13656,Banjo,Chris,AZC,S,31,30,207,70,7,SMU
31436,Hart,Penny,STS,WR,19,24,180,68,1,Georgia State
18710,Sutton,Cameron,PTS,CB,20,25,188,71,4,Tennessee
84117,Johnson,Marcus,INC,WR,83,26,207,73,4,Texas
44498,Redmond,Alex,CNB,G,62,25,320,77,4,UCLA
14390,Cooper,Amari,DLC,WR,19,26,225,73,6,Alabama
38383,Finley,Ryan,CNB,QB,5,25,207,76,2,North Carolina State
84664,Killebrew,Miles,DTL,S,35,27,222,74,5,Southern Utah
48698,Green,Rasheem,STS,DE,94,23,279,76,3,USC
59136,Montgomery,David,CHB,RB,32,23,222,71,2,Iowa State
73963,Sambrailo,Ty,TNT,OT,70,28,311,77,6,Colorado State
30016,Roullier,Chase,WAS,C,73,27,312,76,4,Wyoming
39402,Long Jr.,David,LAR,CB,25,22,196,71,2,Michigan
34730,Hankins,Johnathan,LVR,DT,90,28,340,75,8,Ohio State
60521,Orzech,Matthew,TNT,LS,44,25,245,75,2,Azusa Pacific
18640,Pankey,Adam,MMD,OT,78,26,306,77,3,West Virginia
38656,Reed,Jarran,STS,DT,90,27,306,75,5,Alabama
52604,Bryan,Taven,JKJ,DT,90,24,291,77,3,Florida
76612,Leno Jr.,Charles,CHB,OT,72,29,316,75,7,Boise State
42389,Patmon,Dezmon,INC,WR,85,22,225,76,0,Washington State
45731,Skura,Matt,BLR,C,68,27,313,75,4,Duke
27141,Brown,Daniel,NYJ,TE,87,28,247,77,6,James Madison
63867,Pascal,Zach,INC,WR,14,25,214,74,3,Old Dominion
71538,Robinson,Patrick,NOS,CB,21,33,191,71,11,Florida State
33219,Conner,James,PTS,RB,30,25,233,73,4,Pittsburgh
88858,Hall,Marvin,DTL,WR,17,27,190,70,4,Washington
55064,Beasley,Cole,BFB,WR,11,31,174,68,9,SMU
13899,Watkins,Quez,PHE,WR,80,22,193,72,0,Southern Miss
77500,Snell Jr.,Benny,PTS,RB,24,22,224,70,2,Kentucky
25091,Elliott,Jordan,CLB,DT,90,22,302,76,0,Missouri
53287,Bassey,Essang,DVB,CB,34,22,190,70,0,Wake Forest
47026,Anchrum Jr.,Tremayne,LAR,G,72,22,314,74,0,Clemson
51469,Senat,Greg,DLC,OT,64,26,305,78,3,Wagner
32795,Cleveland,Ezra,MNV,OT,72,22,311,78,0,Boise State
57882,Hudson,Khaleke,WAS,LB,47,22,220,72,0,Michigan
30416,McCain,Bobby,MMD,S,28,27,192,71,6,Memphis
11338,Gotsis,Adam,JKJ,DE,96,28,287,76,5,Georgia Tech
68783,Villanueva,Alejandro,PTS,OT,78,32,320,81,6,Army
22379,Brooks,Jordyn,STS,LB,56,23,240,72,0,Texas Tech
34538,Edwards Jr.,Mario,CHB,DE,97,26,280,75,6,Florida State
80016,Wilkins,Christian,MMD,DT,94,24,315,76,2,Clemson
37953,Hill,B.J.,NYG,DT,95,25,310,75,3,North Carolina State
71027,Vannett,Nick,DVB,TE,88,27,261,78,5,Ohio State
22238,Jones,Taiwan,BFB,RB,25,32,195,72,10,Eastern Washington
62536,Okwuegbunam,Albert,DVB,TE,85,22,258,77,0,Missouri
99007,Winfield Jr.,Antoine,TBB,S,31,22,203,69,0,Minnesota
40273,Evans,Rashaan,TNT,LB,54,24,232,74,3,Alabama
58067,Vander Esch,Leighton,DLC,LB,55,24,255,76,3,Boise State
13608,King II,Desmond,TNT,CB,,25,200,70,4,Iowa
31280,Hubbard,Chris,CLB,OT,74,29,295,76,7,UAB
74872,Guidry,Javelin,NYJ,CB,40,22,191,69,0,Utah
85505,Gregory,Randy,DLC,DE,94,27,242,77,3,Nebraska
13563,Bryant,Harrison,CLB,TE,88,22,243,77,0,Florida Atlantic
20564,Dogbe,Michael,AZC,DE,91,24,284,75,2,Temple
